section,variant,dataset,revision,machine_id,iteration,variable,value,unit
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,546512709,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_peak,662565773,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_delta,34157144,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,walltime,40201103,ns
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,546517149,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_peak,546521977,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,walltime,220970093,ns
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,546521589,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_peak,552712729,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,walltime,36394078,ns
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,546521589,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_peak,546530857,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,walltime,202188532,ns
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,rss_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,546521589,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_peak,550241601,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,walltime,35370864,ns
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,546521589,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_peak,546530857,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,walltime,201636894,ns
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,546521589,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_peak,550241601,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,walltime,73770636,ns
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,546521589,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_peak,546530857,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
load,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,165053170,ns
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,436151825,ns
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,-272363520,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,-272224256,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,512355565,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,512364229,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,296481370,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,435977273,ns
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,-139264,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,546512709,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,662565773,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,34157144,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,40066334,ns
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,546517149,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,546521977,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,221222930,ns
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,546521589,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,552712729,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,36276289,ns
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,546521589,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,546530857,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,200819801,ns
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,546521589,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,550241601,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,35640830,ns
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,546521589,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,546530857,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,201241886,ns
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,546521589,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,550241601,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,walltime,73936321,ns
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,546521589,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_peak,546530857,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,5,stack_peak,6291456,byte
load,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,164045674,ns
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,436973111,ns
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,-272363520,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,-272224256,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,512355565,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,512364229,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,296481370,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,434982514,ns
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,-139264,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,546512709,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,662565773,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,34157144,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,40576802,ns
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,546517149,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,546521977,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,220973137,ns
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,546521589,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,552712729,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,36338158,ns
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,546521589,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,546530857,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,200628967,ns
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,546521589,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,550241601,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,35871163,ns
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,546521589,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,546530857,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,200946853,ns
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,546521589,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,550241601,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,walltime,73377510,ns
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,546521589,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_peak,546530857,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,6,stack_peak,6291456,byte
load,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,163634286,ns
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,436039762,ns
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,-272363520,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,-272224256,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,512355565,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,512364229,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,296481370,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,437795844,ns
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,-139264,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,546512709,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,662565773,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,34157144,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,40000406,ns
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,546517149,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,546521977,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,220910484,ns
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,0,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,546521589,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,552712729,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,4440,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,36450630,ns
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,546521589,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,546530857,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,0,byte
diversity,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,201060547,ns
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,546521589,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,550241601,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,0,byte
diversity,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,35068253,ns
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,546521589,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,546530857,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,0,byte
num_segregating_sites,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,201193536,ns
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,546521589,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,550241601,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,0,byte
num_segregating_sites,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,walltime,73910380,ns
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,virtmem_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,rss_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,546521589,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_peak,546530857,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,heap_delta,0,byte
tajimas_d,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,7,stack_peak,6291456,byte
load,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,walltime,165370785,ns
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,walltime,435572676,ns
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,virtmem_delta,-272363520,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,rss_delta,-272224256,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,stack_peak,512355565,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,heap_peak,512364229,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,heap_delta,296481370,byte
load_forest_file,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,walltime,435419109,ns
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,rss_delta,-139264,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,stack_peak,546512709,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,heap_peak,662565773,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,heap_delta,34157144,byte
compute_subtree_sizes,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,walltime,40222454,ns
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,virtmem_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,rss_delta,0,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,stack_peak,546517149,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,heap_peak,546521977,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,heap_delta,4440,byte
compute_afs,sfkit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,stack_peak,6291456,byte
compute_afs,tskit,data/sgdp_chr15.trees,46c61fa,i10pc34,8,walltime,225325743,ns
